{
    (33, 30): {
        (34, 25),
        (35, 28),
        (32, 28),
        (31, 25),
        (33, 28),
        (34, 27),
        (33, 26),
        (33, 27),
        (34, 24),
        (30, 26),
        (34, 28),
        (35, 25),
    },
    (20, 24): {
        (20, 23),
        (20, 25),
        (21, 22),
        (18, 22),
        (22, 25),
        (21, 24),
        (20, 22),
        (18, 23),
        (20, 21),
        (17, 24),
        (18, 26),
        (22, 23),
        (20, 24),
        (19, 26),
        (21, 25),
        (20, 26),
        (19, 22),
        (18, 25),
        (19, 24),
        (22, 26),
        (18, 24),
        (22, 22),
        (21, 26),
        (19, 23),
        (20, 27),
        (21, 23),
        (23, 24),
        (19, 25),
        (22, 24),
    },
    (34, 10): {
        (34, 8),
        (35, 10),
        (35, 11),
        (36, 8),
        (36, 12),
        (31, 10),
        (36, 9),
        (37, 10),
        (32, 9),
        (32, 11),
        (34, 10),
        (35, 8),
        (33, 8),
        (34, 9),
        (36, 11),
        (35, 9),
        (32, 10),
        (34, 12),
        (32, 8),
        (33, 11),
        (33, 9),
        (35, 12),
        (36, 10),
        (32, 12),
        (33, 10),
        (34, 11),
        (33, 12),
        (34, 7),
        (34, 13),
    },
    (23, 25): {
        (23, 26),
        (23, 28),
        (22, 25),
        (25, 27),
        (24, 27),
        (24, 25),
        (23, 22),
        (24, 23),
        (24, 24),
        (23, 25),
        (25, 24),
        (23, 24),
        (21, 27),
        (22, 26),
        (21, 25),
        (23, 23),
        (25, 26),
        (21, 24),
        (25, 25),
        (24, 26),
        (21, 23),
        (26, 25),
        (23, 27),
        (25, 23),
        (20, 25),
        (21, 26),
        (22, 27),
        (22, 24),
        (22, 23),
    },
    (24, 24): {
        (23, 23),
        (24, 26),
        (26, 22),
        (23, 26),
        (25, 22),
        (24, 23),
        (21, 24),
        (23, 25),
        (25, 26),
        (23, 22),
        (26, 23),
        (25, 24),
        (25, 23),
        (26, 24),
        (22, 23),
        (22, 25),
        (24, 24),
        (26, 26),
        (24, 21),
        (22, 22),
        (22, 24),
        (26, 25),
        (22, 26),
        (25, 25),
        (24, 22),
        (24, 25),
        (27, 24),
        (24, 27),
        (23, 24),
    },
    (6, 39): {
        (9, 39),
        (4, 41),
        (6, 36),
        (8, 37),
        (3, 39),
        (6, 37),
        (5, 41),
        (7, 38),
        (8, 38),
        (8, 39),
        (5, 38),
        (6, 38),
        (7, 39),
        (8, 40),
        (4, 39),
        (4, 38),
        (8, 41),
        (4, 40),
        (4, 37),
        (6, 41),
        (6, 40),
        (7, 41),
        (5, 40),
        (6, 42),
        (7, 37),
        (7, 40),
        (5, 39),
        (6, 39),
        (5, 37),
    },
    (3, 36): {
        (3, 35),
        (5, 38),
        (5, 34),
        (1, 38),
        (2, 37),
        (3, 37),
        (2, 34),
        (4, 34),
        (1, 37),
        (5, 37),
        (3, 39),
        (4, 38),
        (4, 36),
        (4, 37),
        (3, 36),
        (3, 38),
        (5, 35),
        (5, 36),
        (0, 36),
        (3, 34),
        (2, 38),
        (6, 36),
        (3, 33),
        (1, 36),
        (4, 35),
        (1, 34),
        (1, 35),
        (2, 35),
        (2, 36),
    },
    (9, 2): {
        (8, 4),
        (10, 2),
        (10, 4),
        (11, 1),
        (7, 3),
        (9, 2),
        (10, 3),
        (9, 3),
        (11, 4),
        (9, 1),
        (7, 4),
        (6, 2),
        (7, 1),
        (12, 2),
        (11, 0),
        (8, 0),
        (11, 2),
        (8, 2),
        (9, 0),
        (9, 4),
        (10, 1),
        (11, 3),
        (10, 0),
        (7, 2),
        (7, 0),
        (8, 1),
        (8, 3),
        (9, 5),
    },
    (12, 39): {
        (9, 39),
        (11, 40),
        (11, 41),
        (14, 39),
        (12, 38),
        (14, 40),
        (14, 37),
        (10, 41),
        (11, 39),
        (13, 37),
        (12, 40),
        (12, 37),
        (10, 39),
        (13, 41),
        (12, 39),
        (13, 40),
        (12, 36),
        (10, 37),
        (10, 38),
        (11, 37),
        (11, 38),
        (10, 40),
        (13, 38),
        (12, 42),
        (12, 41),
        (14, 41),
        (14, 38),
        (15, 39),
        (13, 39),
    },
    (12, 33): {
        (11, 32),
        (12, 34),
        (12, 30),
        (12, 35),
        (11, 31),
        (14, 32),
        (10, 32),
        (14, 33),
        (12, 32),
        (14, 31),
        (11, 33),
        (13, 31),
        (13, 33),
        (11, 34),
        (14, 35),
        (14, 34),
        (15, 33),
        (10, 33),
        (13, 35),
        (10, 31),
        (12, 36),
        (10, 35),
        (11, 35),
        (13, 32),
        (13, 34),
        (12, 31),
        (12, 33),
        (10, 34),
        (9, 33),
    },
    (31, 8): {
        (29, 6),
        (31, 5),
        (32, 10),
        (31, 8),
        (31, 9),
        (33, 7),
        (33, 9),
        (30, 6),
        (32, 7),
        (33, 10),
        (29, 9),
        (29, 7),
        (30, 9),
        (29, 8),
        (32, 6),
        (32, 8),
        (30, 10),
        (31, 6),
        (33, 6),
        (31, 10),
        (28, 8),
        (31, 11),
        (30, 7),
        (33, 8),
        (32, 9),
        (34, 8),
        (30, 8),
        (29, 10),
        (31, 7),
    },
    (36, 42): {
        (35, 44),
        (33, 42),
        (35, 43),
        (38, 40),
        (35, 40),
        (36, 42),
        (34, 41),
        (35, 42),
        (38, 44),
        (37, 43),
        (38, 43),
        (35, 41),
        (34, 44),
        (37, 44),
        (38, 42),
        (34, 40),
        (36, 44),
        (36, 40),
        (37, 42),
        (37, 41),
        (36, 41),
        (37, 40),
        (36, 45),
        (34, 43),
        (39, 42),
        (36, 43),
        (38, 41),
        (34, 42),
        (36, 39),
    },
    (40, 36): {
        (39, 34),
        (38, 34),
        (43, 36),
        (39, 35),
        (39, 36),
        (42, 35),
        (38, 37),
        (40, 38),
        (38, 38),
        (42, 34),
        (40, 39),
        (42, 36),
        (39, 38),
        (41, 36),
        (41, 37),
        (40, 34),
        (42, 37),
        (40, 36),
        (40, 35),
        (41, 34),
        (38, 36),
        (41, 35),
        (41, 38),
        (42, 38),
        (38, 35),
        (39, 37),
        (37, 36),
        (40, 37),
        (40, 33),
    },
    (33, 2): {
        (35, 1),
        (35, 4),
        (34, 2),
        (31, 0),
        (32, 0),
        (34, 0),
        (34, 3),
        (33, 1),
        (31, 4),
        (34, 1),
        (32, 2),
        (33, 3),
        (31, 2),
        (33, 4),
        (31, 1),
        (32, 1),
        (35, 0),
        (30, 2),
        (32, 4),
        (33, 5),
        (33, 0),
        (35, 3),
        (34, 4),
        (35, 2),
        (36, 2),
        (32, 3),
        (33, 2),
        (31, 3),
    },
    (11, 12): {
        (12, 12),
        (9, 13),
        (10, 10),
        (10, 11),
        (12, 14),
        (13, 10),
        (12, 13),
        (11, 9),
        (13, 12),
        (13, 14),
        (14, 12),
        (12, 10),
        (9, 14),
        (13, 13),
        (10, 12),
        (10, 13),
        (11, 15),
        (11, 12),
        (8, 12),
        (11, 10),
        (11, 14),
        (10, 14),
        (12, 11),
        (9, 10),
        (11, 11),
        (11, 13),
        (13, 11),
        (9, 11),
        (9, 12),
    },
    (0, 6): {
        (1, 4),
        (0, 3),
        (0, 4),
        (3, 6),
        (0, 5),
        (1, 8),
        (2, 5),
        (1, 7),
        (1, 6),
        (2, 8),
        (2, 7),
        (2, 4),
        (0, 8),
        (1, 5),
        (2, 6),
        (0, 6),
        (0, 9),
        (0, 7),
    },
    (27, 20): {
        (29, 21),
        (29, 22),
        (27, 21),
        (25, 18),
        (27, 17),
        (26, 21),
        (29, 20),
        (28, 22),
        (26, 22),
        (28, 18),
        (24, 20),
        (27, 18),
        (25, 21),
        (25, 22),
        (29, 19),
        (28, 19),
        (30, 20),
        (25, 19),
        (25, 20),
        (29, 18),
        (26, 20),
        (28, 20),
        (27, 23),
        (26, 19),
        (27, 19),
        (26, 18),
        (28, 21),
        (27, 22),
        (27, 20),
    },
    (46, 32): {
        (48, 30),
        (45, 31),
        (43, 32),
        (44, 33),
        (46, 34),
        (48, 31),
        (47, 34),
        (44, 30),
        (44, 31),
        (47, 31),
        (48, 34),
        (47, 30),
        (46, 33),
        (46, 31),
        (47, 33),
        (48, 32),
        (45, 32),
        (46, 35),
        (44, 34),
        (45, 30),
        (45, 33),
        (44, 32),
        (47, 32),
        (45, 34),
        (46, 32),
        (46, 30),
        (49, 32),
        (46, 29),
        (48, 33),
    },
    (25, 5): {
        (26, 4),
        (24, 4),
        (28, 5),
        (24, 5),
        (27, 7),
        (26, 3),
        (25, 8),
        (27, 3),
        (27, 6),
        (23, 4),
        (22, 5),
        (25, 5),
        (25, 4),
        (25, 2),
        (26, 7),
        (23, 5),
        (27, 5),
        (23, 6),
        (25, 6),
        (24, 3),
        (25, 7),
        (26, 5),
        (26, 6),
        (24, 6),
        (23, 7),
        (27, 4),
        (25, 3),
        (24, 7),
        (23, 3),
    },
    (0, 35): {
        (2, 34),
        (0, 38),
        (0, 37),
        (1, 37),
        (1, 36),
        (0, 34),
        (2, 35),
        (0, 33),
        (2, 36),
        (0, 32),
        (2, 37),
        (0, 35),
        (1, 33),
        (1, 34),
        (1, 35),
        (3, 35),
        (0, 36),
        (2, 33),
    },
    (28, 38): {
        (26, 39),
        (28, 40),
        (27, 40),
        (27, 38),
        (30, 38),
        (30, 40),
        (26, 36),
        (28, 39),
        (30, 36),
        (26, 40),
        (28, 35),
        (26, 38),
        (30, 37),
        (28, 38),
        (27, 39),
        (30, 39),
        (28, 36),
        (31, 38),
        (25, 38),
        (28, 41),
        (27, 37),
        (29, 39),
        (29, 40),
        (27, 36),
        (26, 37),
        (28, 37),
        (29, 36),
        (29, 38),
        (29, 37),
    },
    (41, 24): {
        (39, 25),
        (40, 26),
        (43, 23),
        (39, 24),
        (40, 24),
        (42, 23),
        (43, 22),
        (43, 26),
        (41, 27),
        (38, 24),
        (42, 22),
        (43, 24),
        (40, 25),
        (44, 24),
        (42, 26),
        (41, 25),
        (40, 23),
        (40, 22),
        (41, 21),
        (41, 22),
        (39, 23),
        (41, 24),
        (41, 23),
        (39, 26),
        (39, 22),
        (42, 25),
        (43, 25),
        (42, 24),
        (41, 26),
    },
    (18, 27): {
        (18, 26),
        (18, 28),
        (20, 28),
        (18, 25),
        (16, 28),
        (21, 27),
        (16, 26),
        (16, 25),
        (19, 26),
        (19, 28),
        (20, 25),
        (17, 26),
        (16, 29),
        (17, 27),
        (18, 27),
        (18, 24),
        (19, 29),
        (16, 27),
        (15, 27),
        (20, 26),
        (20, 27),
        (19, 25),
        (20, 29),
        (18, 30),
        (17, 29),
        (17, 25),
        (19, 27),
        (17, 28),
        (18, 29),
    },
    (31, 46): {
        (29, 46),
        (31, 48),
        (31, 43),
        (32, 45),
        (33, 45),
        (30, 45),
        (31, 49),
        (29, 47),
        (30, 47),
        (33, 48),
        (33, 46),
        (33, 47),
        (34, 46),
        (33, 44),
        (30, 48),
        (32, 47),
        (31, 44),
        (32, 44),
        (29, 45),
        (30, 46),
        (30, 44),
        (32, 48),
        (29, 48),
        (29, 44),
        (31, 46),
        (31, 45),
        (31, 47),
        (32, 46),
        (28, 46),
    },
    (7, 39): {
        (6, 37),
        (6, 41),
        (9, 37),
        (5, 41),
        (4, 39),
        (6, 40),
        (8, 39),
        (6, 39),
        (7, 41),
        (8, 41),
        (10, 39),
        (5, 39),
        (8, 40),
        (5, 37),
        (8, 38),
        (7, 39),
        (6, 38),
        (7, 37),
        (7, 40),
        (9, 39),
        (5, 40),
        (7, 36),
        (7, 38),
        (9, 40),
        (7, 42),
        (9, 38),
        (5, 38),
        (9, 41),
        (8, 37),
    },
    (38, 27): {
        (40, 26),
        (40, 27),
        (38, 26),
        (41, 27),
        (36, 28),
        (40, 28),
        (38, 28),
        (36, 25),
        (37, 29),
        (38, 24),
        (38, 27),
        (39, 29),
        (39, 28),
        (37, 28),
        (35, 27),
        (38, 25),
        (36, 29),
        (38, 29),
        (40, 25),
        (37, 26),
        (40, 29),
        (36, 26),
        (36, 27),
        (39, 26),
        (37, 27),
        (37, 25),
        (38, 30),
        (39, 25),
        (39, 27),
    },
    (0, 30): {
        (0, 29),
        (0, 27),
        (2, 31),
        (0, 32),
        (0, 30),
        (0, 28),
        (2, 28),
        (2, 29),
        (1, 31),
        (0, 33),
        (0, 31),
        (1, 32),
        (2, 30),
        (1, 28),
        (3, 30),
        (1, 29),
        (1, 30),
        (2, 32),
    },
    (0, 10): {
        (0, 10),
        (2, 10),
        (1, 9),
        (1, 10),
        (3, 10),
        (1, 11),
        (0, 12),
        (1, 8),
        (1, 12),
        (2, 9),
        (2, 12),
        (0, 13),
        (2, 11),
        (0, 7),
        (0, 8),
        (0, 11),
        (0, 9),
        (2, 8),
    },
    (34, 32): {
        (35, 33),
        (32, 34),
        (34, 35),
        (36, 33),
        (35, 34),
        (36, 30),
        (36, 34),
        (37, 32),
        (35, 31),
        (32, 31),
        (32, 33),
        (36, 31),
        (33, 30),
        (33, 31),
        (34, 29),
        (32, 30),
        (33, 34),
        (33, 32),
        (34, 33),
        (35, 32),
        (34, 30),
        (32, 32),
        (34, 34),
        (35, 30),
        (31, 32),
        (34, 31),
        (34, 32),
        (36, 32),
        (33, 33),
    },
    (2, 20): {
        (0, 20),
        (3, 18),
        (4, 18),
        (0, 21),
